5715	Choi MJ	2007			229		Book	Proceedings Paper	0	Multiscale Gaussian graphical models and algorithms for large-scale inference	WOS:000253416000048
5716	Chandrasekaran V	2007			625		Book	Proceedings Paper	0	Maximum entropy relaxation for graphical model selection given inconsistent statistics	WOS:000253416000129
5717	Kreidl OP	2007			650		Book	Proceedings Paper	0	Decentralized detection in undirected network topologies	WOS:000253416000134
5718	Fox EB	2007			1415		Book	Proceedings Paper	0	Hierarchical Dirichlet processes for tracking maneuvering targets	WOS:000256950200192
5719	Malioutov DM	2006	J MACH LEARN RES	7	2031		Journal	Article	33	Walk-sums and belief propagation in Gaussian graphical models	WOS:000245390500004
5720	Srinivasan L	2006	NEURAL COMPUT	18	2465		Journal	Article	30	A state-space analysis for reconstruction of goal-directed movements using neural signals	WOS:000240668500008
5721	Cetin M	2006	IEEE SIGNAL PROC MAG	23	42		Journal	Article	46	Distributed fusion in sensor networks - A graphical models perspective	WOS:000238547600009
5722	Chen L	2006	MATH COMPUT MODEL	43	1114		Journal	Article	10	Data association based on optimization in graphical models with application to sensor networks	WOS:000237816000010
5723	Sun W	2006	IEEE T GEOSCI REMOTE	44	336		Journal	Article	1	Variational approaches on discontinuity localization and field estimation in sea surface temperature and soil moisture	WOS:000234902700009
5724	Varshney KR	2006	P SOC PHOTO-OPT INS	6237	D2370		Series	Proceedings Paper	2	Joint image formation and anisotropy characterization in wide-angle SAR - art. no. 62370D	WOS:000239925300011
5725	Cetin M	2006	OPT ENG	45			Journal	Article	7	Feature-preserving regularization method for complex-valued inverse problems with application to coherent imaging	WOS:000235481400036
5726	Kreidl OP	2006	IEEE DECIS CONTR P		6776		Series	Proceedings Paper	1	An efficient message-passing algorithm for optimizing decentralized detection networks	WOS:000252251604016
5727	Williams JL	2006	PROC SPIE	6235			Series	Proceedings Paper	1	Sensor management for multiple target tracking with heterogeneous sensor models	WOS:000239564300015
5728	Williams JL	2006	P AMER CONTR CONF	1-12	1625		Series	Proceedings Paper	0	Importance sampling actor-critic algorithms	WOS:000241666303016
5729	Fox EB	2006	CONF REC ASILOMAR C		2009		Series	Proceedings Paper	0	Nonparainetric Bayesian methods for large scale multi-target tracking	WOS:000246925204031
5730	Fox EB	2006	INT CONF ACOUST SPEE		945		Series	Proceedings Paper	0	Detection and localization of material releases with sparse sensor configurations	WOS:000245062900237
5731	Malioutov DM	2006	INT CONF ACOUST SPEE		3127		Series	Proceedings Paper	0	Low-rank variance estimation in large-scale GMRF models	WOS:000245559903193
5732	Fox EB	2006	INT CONF ACOUST SPEE		4615		Series	Proceedings Paper	0	Detection and localization of material releases with sparse sensor configurations	WOS:000245559905093
5733	Malioutov DM	2006	INT CONF ACOUST SPEE		676		Series	Proceedings Paper	0	Low-rank variance estimation in large-scale GMRF models	WOS:000245098900170
5734	Wainwright MJ	2005	IEEE T INFORM THEORY	51	3697		Journal	Article; Proceedings Paper	124	MAP estimation via agreement on trees: Message-passing and linear programming	WOS:000233047800001
5735	Kim JM	2005	IEEE T IMAGE PROCESS	14	1486		Journal	Article	99	A nonparametric statistical method for image segmentation using information theory and curve evolution	WOS:000232084000008
5736	Tsai A	2005	MED IMAGE ANAL	9	491		Journal	Article; Proceedings Paper	21	An EM algorithm for shape classification based on level sets	WOS:000231925400008
5737	Malioutov D	2005	IEEE T SIGNAL PROCES	53	3010		Journal	Article	158	A sparse signal reconstruction perspective for source localization with sensor arrays	WOS:000230652900005
5738	Wainwright MJ	2005	IEEE T INFORM THEORY	51	2313		Journal	Article	45	A new class of upper bounds on the log partition function	WOS:000230151700005
5739	Ihler AT	2005	J MACH LEARN RES	6	905		Journal	Article	38	Loopy belief propagation: Convergence and effects of message errors	WOS:000236329700007
5740	Ihler AT	2005	IEEE J SEL AREA COMM	23	809		Journal	Article; Proceedings Paper	108	Nonparametric belief propagation for self-localization of sensor networks	WOS:000228098300013
5741	Pollak I	2005	IEEE T SIGNAL PROCES	53	484		Journal	Article	12	Nonlinear evolution equations as fast and exact solvers of estimation problems	WOS:000226341000009
5742	Sun W	2005	LECT NOTES COMPUT SC	3565	553		Series	Article; Proceedings Paper	15	Segmenting and tracking the left ventricle by learning the dynamics in cardiac images	WOS:000230871900046
5743	Ben Hamza A	2005	INTEGR COMPUT-AID E	12	135		Journal	Article	6	A multiscale approach to pixel-level image fusion	WOS:000230418600001
5744	Sudderth EB	2005	IEEE I CONF COMP VIS		1331		Series	Proceedings Paper	15	Learning hierarchical models of scenes, objects, and parts	WOS:000233155100175
5745	Srinivasan L	2005	I IEEE EMBS C NEUR E		352		Series	Proceedings Paper	0	Goal-directed state equation for tracking reaching movements using neural signals	WOS:000229610400095
5746	Williams JL	2005			582		Book	Proceedings Paper	1	An approximate dynamic programming approach to a communication constrained sensor management problem	WOS:000234830400079
5747	Malioutov DM	2005	INT CONF ACOUST SPEE		733		Series	Proceedings Paper	0	Homotopy continuation for sparse signal representation	WOS:000229404204184
5748	Williams JL	2005	INT CONF ACOUST SPEE		1061		Series	Proceedings Paper	1	Optimization approaches to dynamic routing of measurements and models in a sensor network object tracking problem	WOS:000229404204266
5749	Siracusa MR	2005	INT CONF ACOUST SPEE		1085		Series	Proceedings Paper	0	Estimating dependency and significance for high-dimensional data	WOS:000229404204272
5750	Ihler AT	2005			77		Book	Proceedings Paper	0	Particle filtering under communications constraints	WOS:000239515900014
5751	Williams JL	2005			1129		Book	Proceedings Paper	0	An approximate dynamic programming approach for communication constrained inference	WOS:000239515900202
5752	Chen L	2005			9		Book	Proceedings Paper	0	Distributed data association for multi-target tracking in sensor networks	WOS:000234830400002
5753	Tsai A	2004	MED IMAGE ANAL	8	429		Journal	Article	65	Mutual information in coupled multi-shape model for medical image segmentation	WOS:000225930500003
5754	Sudderth EB	2004	IEEE T SIGNAL PROCES	52	3136		Journal	Article	20	Embedded trees: Estimation of Gaussian processes on graphs with cycles	WOS:000224479200006
5755	Ihler AT	2004	IEEE T SIGNAL PROCES	52	2234		Journal	Article	6	Nonparametric hypothesis tests for statistical dependency	WOS:000222760500009
5756	Wainwright M	2004	STAT COMPUT	14	143		Journal	Article	28	Tree consistency and bounds on the performance of the max-product algorithm and its generalizations	WOS:000220415200007
5757	Ihler AT	2004			225		Book	Proceedings Paper	11	Nonparametric belief propagation for self-calibration in sensor networks	WOS:000222055900026
5758	Dror R	2004	J VISION	4	821		Journal	Article	37	Statistical characterization of real-world illumination	WOS:000224835300012
5759	Tsai A	2004	LECT NOTES COMPUT SC	3216	1		Series	Article; Proceedings Paper	2	Level set methods in an EM framework for shape classification and estimation	WOS:000224321100001
5760	Malioutov DM	2004	INT CONF ACOUST SPEE		793		Series	Proceedings Paper	0	Optimal sparse representations in general overcomplete bases	WOS:000222174600199
5761	Ihler AT	2004	ADV NEUR IN	16	1		Series	Proceedings Paper	1	Efficient multiscale sampling from products of Gaussian mixtures	WOS:000225309500001
5762	Ihler AT	2004			861		Book	Proceedings Paper	0	Nonparametric belief propagation for sensor self-calibration	WOS:000222177700216
5763	Schneider MK	2003	MULTIDIM SYST SIGN P	14	295		Journal	Article	10	A Krylov subspace method for covariance approximation and simulation of random processes and fields	WOS:000182581700002
5764	Wainwright MJ	2003	IEEE T INFORM THEORY	49	1120		Journal	Article; Proceedings Paper	52	Tree-based reparameterization framework for analysis of surn-product and related algorithms	WOS:000182711200003
5765	Frakt AB	2003	IEEE T INFORM THEORY	49	411		Journal	Article	4	A generalized Levinson algorithm for covariance extension with application to multiscale autoregressive modeling	WOS:000181265500006
5766	Tsai A	2003	IEEE T MED IMAGING	22	137		Journal	Article	286	A shape-based approach to the segmentation of medical imagery using level sets	WOS:000182391600001
5767	Fan A	2003	LECT NOTES COMPUT SC	2732	148		Series	Article; Proceedings Paper	5	A unified variational approach to denoising and bias correction in MR	WOS:000185604900013
5768	Tsai A	2003	LECT NOTES COMPUT SC	2732	185		Series	Article; Proceedings Paper	15	Coupled multi-shape model and mutual information for medical image segmentation	WOS:000185604900016
5769	Ihler AT	2003	LECT NOTES COMPUT SC	2634	239		Series	Article; Proceedings Paper	0	Hypothesis testing over factorizations for data association	WOS:000184816200016
5770	Kim AJ	2003	MULTIDIM SYST SIGN P	14	49		Journal	Article	5	Detection and analysis of anisotropic scattering in SAR data	WOS:000180782600005
5771	Willsky AS	2003			1		Book	Proceedings Paper	1	Plenary: Some challenges in statistical signal processing some thoughts on those challenges and some challenges to those challenges	WOS:000189451000001
5772	Malioutov DM	2003			573		Book	Proceedings Paper	2	Source localization by enforcing sparsity through a Laplacian prior: An SVD-based approach	WOS:000189451000159
5773	Chen L	2003	P SOC PHOTO-OPT INS	5096	127		Series	Proceedings Paper	1	Multitarget-multisensor data association using the tree-reweighted max-product algorithm	WOS:000185646200012
5774	Sudderth EB	2003	PROC CVPR IEEE		605		Series	Proceedings Paper	25	Nonparametric belief propagation	WOS:000184081300079
5775	Kim J	2003			655		Book	Proceedings Paper	0	Incorporating complex statistical information in active contour-based image segmentation	WOS:000187010300165
5776	Fisher JW	2002	INT J HIGH PERFORM C	16	337		Journal	Article	6	Statistical and information-theoretic methods for self-organization and fusion of multimodal, networked sensors	WOS:000179934300012
5777	Willsky AS	2002	P IEEE	90	1396		Journal	Review	97	Multiresolution Markov models for signal and image processing	WOS:000178416800008
5778	Yezzi A	2002	J VIS COMMUN IMAGE R	13	195		Journal	Article	88	A fully global approach to image segmentation via coupled curve evolution equations	WOS:000174393300014
5779	Wainwright MJ	2002	ADV NEUR IN	14	1001		Series	Proceedings Paper	3	Tree-based reparameterization for approximate inference on loopy graphs	WOS:000180520100125
5780	Richards JA	2002	OPT ENG	41	150		Journal	Article	3	Expectation-maximization approach to target model generation from multiple synthetic aperture radar images	WOS:000173582000022
5781	Malioutov DM	2002			194		Book	Proceedings Paper	3	Superresolution source localization through data-adaptive regularization	WOS:000181203600040
5782	Cetin M	2002	INT CONF ACOUST SPEE		2965		Series	Proceedings Paper	0	A variational technique for source localization based on a sparse signal reconstruction perspective	WOS:000177510400742
5783	Kim J	2002	IEEE IMAGE PROC		109		Series	Proceedings Paper	0	A curve evolution-based variational approach to simultaneous image restoration and segmentation	WOS:000185208200028
5784	Cetin M	2002			481		Book	Proceedings Paper	0	Edge-preserving image reconstruction for coherent imaging applications	WOS:000185284000121
5785	Kim J	2002			797		Book	Proceedings Paper	0	Nonparametric methods for image segmentation using information theory and curve evolution	WOS:000185328900200
5786	Irving WW	2001	IEEE T AUTOMAT CONTR	46	1514		Journal	Article	9	A canonical correlations approach to multiscale stochastic realization	WOS:000171495000001
5787	Tsai A	2001	IEEE T IMAGE PROCESS	10	1169		Journal	Article	279	Curve evolution implementation of the Mumford-Shah functional for image segmentation, denoising, interpolation, and magnification	WOS:000170015100004
5788	Wainwright MJ	2001	APPL COMPUT HARMON A	11	89		Journal	Article	83	Random cascades on wavelet trees and their use in analyzing and modeling natural images	WOS:000170047300005
5789	Tsai A	2001	OPT ENG	40	1287		Journal	Article	8	Expectation-maximization algorithms for image processing using multiscale models and mean-field theory, with applications to laser radar range profiling and segmentation	WOS:000170439000026
5790	Frakt AB	2001	MULTIDIM SYST SIGN P	12	109		Journal	Article	13	Computationally efficient stochastic realization for internal multiscale autoregressive models	WOS:000168871400001
5791	Ho TT	2001	AUTOMATICA	37	325		Journal	Article	4	Computationally efficient steady-state multiscale estimation for 1-D diffusion processes	WOS:000166555300001
5792	Schneider MK	2001	SIAM J SCI COMPUT	22	1840		Journal	Article	12	Krylov subspace estimation	WOS:000167674900018
5793	Wainwright MJ	2001	ADV NEUR IN	13	661		Series	Proceedings Paper	4	Tree-based modeling and estimation of Gaussian processes on graphs with cycles	WOS:000171891800094
5794	Dror RO	2001	P SOC PHOTO-OPT INS	4299	231		Series	Proceedings Paper	1	Estimating surface reflectance properties from images under unknown illumination	WOS:000171643600020
5795	Dror RO	2001	PROC CVPR IEEE		164		Series	Proceedings Paper	2	Statistics of real-world illumination	WOS:000184694400025
5796	Ihler AT	2001	INT CONF ACOUST SPEE		3473		Series	Proceedings Paper	0	Nonparametric estimators for online signature authentication	WOS:000173806500870
5797	Daniel MM	2000	ADV WATER RESOUR	23	653		Journal	Article	9	A multiscale approach for estimating solute travel time distributions	WOS:000086383800008
5798	Schneider MK	2000	IEEE T IMAGE PROCESS	9	456		Journal	Article	20	Multiscale methods for the segmentation and reconstruction of signals and images	WOS:000085981400012
5799	Pollak I	2000	IEEE T IMAGE PROCESS	9	256		Journal	Article	47	Image segmentation and edge enhancement with stabilized inverse diffusion equations	WOS:000085547300009
5800	Richards JA	2000	P SOC PHOTO-OPT INS	4053	652		Series	Proceedings Paper	1	An expectation-maximization approach to target model generation from multiple SAR images	WOS:000089706700063
5801	Tsai A	2000	CONF REC ASILOMAR C		473		Series	Proceedings Paper	0	A PDE approach to image smoothing and magnification using the Mumford-Shah functional	WOS:000168478400088
5802	Tsai A	2000	PROC CVPR IEEE		119		Series	Proceedings Paper	6	A curve evolution approach to smoothing and segmentation using the Mumford-Shah functional	WOS:000088804500018
5803	Schneider MK	2000	INT GEOSCI REMOTE SE		727		Book	Proceedings Paper	0	Krylov subspace algorithms for space-time oceanography data assimilation	WOS:000172046000239
5804	Kim J	2000	LECT NOTES COMPUT SC	1935	62		Series	Article; Proceedings Paper	10	Incorporating spatial priors into an information theoretic approach for fMRI data analysis	WOS:000171938700007
5805	Tsai A	2000	LECT NOTES COMPUT SC	1935	246		Series	Article; Proceedings Paper	5	A curve evolution approach to medical image magnification via the Mumford-Shah functional	WOS:000171938700025
5806	Wainwright MJ	2000	P SOC PHOTO-OPT INS	4119	229		Series	Proceedings Paper	0	Random cascades on wavelet trees and their use in analyzing and modeling natural images	WOS:000167102800021
5807	Wainwright MJ	2000	IEEE IMAGE PROC		260		Series	Proceedings Paper	0	Random cascades of Gaussian scale mixtures and their use in modeling natural images with application to denoising	WOS:000167496300066
5808	Tsai A	2000			588		Book	Proceedings Paper	0	Curve evolution boundary-value stochastic processes, the Mumford-Shah problem, and missing data applications	WOS:000167496500148
5809	Daoudi K	1999	IEEE T INFORM THEORY	45	828		Journal	Article	30	Multiscale autoregressive models and wavelets	WOS:000079515700002
5810	Daniel MM	1999	IEEE T INFORM THEORY	45	955		Journal	Article	20	The modeling and estimation of statistically self-similar processes in a multiresolution framework	WOS:000079515700010
5811	Tsai A	1999	LECT NOTES COMPUT SC	1679	473		Series	Article; Proceedings Paper	8	Analysis of functional MRI data using mutual information	WOS:000171179200051
5812	Frakt AB	1998	IEEE T IMAGE PROCESS	7	825		Journal	Article	14	A multiscale hypothesis testing approach to anomaly detection and localization from noisy tomographic data	WOS:000073773000005
5813	Fieguth PW	1998	COMPUT VIS IMAGE UND	70	157		Journal	Article	16	Efficient multiresolution counterparts to variational methods for surface reconstruction	WOS:000073589700003
5814	Fieguth P	1998	J ATMOS OCEAN TECH	15	535		Journal	Article	13	Mapping Mediterranean altimeter data with a multiresolution optimal interpolation algorithm	WOS:000072684000015
5815	Kaufhold J	1997	INT J PATTERN RECOGN	11	1213		Journal	Article	5	A statistical method for efficient segmentation of MR imagery	WOS:000072171000004
5816	Karl WC	1997	INT J PATTERN RECOGN	11	1157		Journal	Editorial Material	0	Processing of MR images of the human brain	WOS:000072171000001
5817	Irving WW	1997	IEEE T IMAGE PROCESS	6	1517		Journal	Article	21	An overlapping tree approach to multiscale stochastic modeling and estimation	WOS:A1997YB64700004
5818	Irving WW	1997	IEEE T AERO ELEC SYS	33	1157		Journal	Article	31	A multiresolution approach to discrimination in SAR imagery	WOS:A1997XZ47600007
5819	Daniel MM	1997	IEEE T CIRCUITS-II	44	549		Journal	Article	16	Efficient implementations of 2-D noncausal IIR filters	WOS:A1997XK57300003
5820	Menemenlis D	1997	J GEOPHYS RES-OCEANS	102	10573		Journal	Article	15	Adaptation of a fast optimal interpolation algorithm to the mapping of oceanographic data	WOS:A1997XA56900016
5821	Bhatia M	1997	IEEE T IMAGE PROCESS	6	463		Journal	Article	16	Tomographic reconstruction and estimation based on multiscale natural-pixel bases	WOS:A1997WL07500010
5822	Fosgate CH	1997	IEEE T IMAGE PROCESS	6	7		Journal	Article	60	Multiscale segmentation and anomaly enhancement of SAR imagery	WOS:A1997WK68500002
5823	Learned RE	1997	IEEE T SIGNAL PROCES	45	113		Journal	Article	49	Low complexity optimal joint detection for oversaturated multiple access communications	WOS:A1997WD26400010
5824	Miller EL	1997	MULTIDIM SYST SIGN P	8	151		Journal	Article	7	Multiscale, statistical anomaly detection analysis and algorithms for linearized inverse scattering problems	WOS:A1997WJ64900009
5825	Daniel MM	1997	P IEEE	85	164		Journal	Article	39	A multiresolution methodology for signal-level fusion and data assimilation with applications to remote sensing	WOS:A1997WB96600013
5826	Pollak I	1997	LECT NOTES COMPUT SC	1252	200		Series	Article; Proceedings Paper	5	Scale space analysis by stabilized inverse diffusion equations	WOS:000075328300015
5827	Karl WC	1996	J MATH IMAGING VIS	6	249		Journal	Article	3	Local tests for consistency of support hyperplane data	WOS:A1996VB98800010
5828	Belcastro L	1996	GRAPH MODEL IM PROC	58	233		Journal	Article	1	Tomographic reconstruction of polygons from knot location and chord length measurements	WOS:A1996UM27800005
5829	Fieguth PW	1996	IEEE T SIGNAL PROCES	44	1297		Journal	Letter	27	Fractal estimation using models on multiscale trees	WOS:A1996UN48400029
5830	Miller EL	1996	IEEE T GEOSCI REMOTE	34	346		Journal	Article	37	A multiscale, statistically based inversion scheme for linearized inverse scattering problems	WOS:A1996UC32600005
5831	Milanfar P	1996	IEEE T IMAGE PROCESS	5	459		Journal	Article	27	A moment-based variational approach to tomographic reconstruction	WOS:A1996UD86000006
5832	Bhatia M	1996	IEEE T MED IMAGING	15	92		Journal	Article	44	A wavelet-based method for multiscale tomographic reconstruction	WOS:A1996TV74600010
5833	Miller EL	1996	RADIO SCI	31	51		Journal	Article	27	Wavelet-based methods for the nonlinear inverse scattering problem using: The extended Born approximation	WOS:A1996TT01300004
5834	LEARNED RE	1995	APPL COMPUT HARMON A	2	265		Journal	Article	48	A WAVELET PACKET APPROACH TO TRANSIENT SIGNAL CLASSIFICATION	WOS:A1995RK53700006
5835	JAGGI S	1995	IEEE T MED IMAGING	14	249		Journal	Article	5	ESTIMATION OF DYNAMICALLY EVOLVING ELLIPSOIDS WITH APPLICATIONS TO MEDICAL IMAGING	WOS:A1995RB11200006
5836	MILLER E	1995	APPL COMPUT HARMON A	2	127		Journal	Article	20	A MULTISCALE APPROACH TO SENSOR FUSION AND THE SOLUTION OF LINEAR INVERSE PROBLEMS	WOS:A1995QV68400002
5837	FIEGUTH PW	1995	IEEE T GEOSCI REMOTE	33	280		Journal	Article	71	MULTIRESOLUTION OPTIMAL INTERPOLATION AND STATISTICAL-ANALYSIS OF TOPEX/POSEIDON SATELLITE ALTIMETRY	WOS:A1995QN94000006
5838	LUETTGEN MR	1995	IEEE T IMAGE PROCESS	4	194		Journal	Article	41	LIKELIHOOD CALCULATION FOR A CLASS OF MULTISCALE STOCHASTIC-MODELS, WITH APPLICATION TO TEXTURE-DISCRIMINATION	WOS:A1995QF48400007
5839	MILANFAR P	1995	IEEE T SIGNAL PROCES	43	432		Journal	Article	31	RECONSTRUCTING POLYGONS FROM MOMENTS WITH CONNECTIONS TO ARRAY-PROCESSING	WOS:A1995QG87500005
5840	CHIN TM	1995	AUTOMATICA	31	67		Journal	Article	9	A DISTRIBUTED AND ITERATIVE METHOD FOR SQUARE-ROOT FILTERING IN SPACE-TIME ESTIMATION	WOS:A1995QB67400006
5841	LUETTGEN MR	1995	IEEE T AUTOMAT CONTR	40	173		Journal	Note	21	MULTISCALE SMOOTHING ERROR MODELS	WOS:A1995QB39800030
5842	CHIN TM	1994	IEEE T IMAGE PROCESS	3	773		Journal	Article	19	PROBABILISTIC AND SEQUENTIAL-COMPUTATION OF OPTICAL-FLOW USING TEMPORAL COHERENCE	WOS:A1994PV17600005
5843	MILANFAR P	1994	CVGIP-GRAPH MODEL IM	56	371		Journal	Article	19	RECONSTRUCTING BINARY POLYGONAL OBJECTS FROM PROJECTIONS - A STATISTICAL VIEW	WOS:A1994PT47500002
5844	ALLEN TG	1994	OPT ENG	33	2248		Journal	Article	4	MULTISCALE APPROACHES TO MOVING TARGET DETECTION IN IMAGE SEQUENCES	WOS:A1994NX46300020
5845	KARL WC	1994	CVGIP-GRAPH MODEL IM	56	124		Journal	Article	18	RECONSTRUCTING ELLIPSOIDS FROM PROJECTIONS	WOS:A1994NK05000002
5846	CHOU KC	1994	IEEE T AUTOMAT CONTR	39	479		Journal	Article	51	MULTISCALE SYSTEMS, KALMAN FILTERS, AND RICCATI-EQUATIONS	WOS:A1994ND83700003
5847	LUETTGEN MR	1994	IEEE T IMAGE PROCESS	3	41		Journal	Article	70	EFFICIENT MULTISCALE REGULARIZATION WITH APPLICATIONS TO THE COMPUTATION OF OPTICAL MOW	WOS:A1994PU06300004
5848	LUETTGEN MR	1993	IEEE T SIGNAL PROCES	41	3377		Journal	Article	89	MULTISCALE REPRESENTATIONS OF MARKOV RANDOM-FIELDS	WOS:A1993MU18200014
5849	CHOU KC	1993	SIGNAL PROCESS	34	257		Journal	Article	14	MULTIRESOLUTION STOCHASTIC-MODELS, DATA FUSION, AND WAVELET TRANSFORMS	WOS:A1993MU57100002
5850	Prince JL	1993	IEEE T IMAGE PROCESS	2	401		Journal	Article	15	Hierarchical reconstruction using geometry and sinogram restoration	WOS:000202961000009
5851	OZVEREN CM	1992	SIAM J CONTROL OPTIM	30	1423		Journal	Article	3	TRACKING AND RESTRICTABILITY IN DISCRETE EVENT DYNAMIC-SYSTEMS	WOS:A1992JV15600011
5852	LELE AS	1992	J OPT SOC AM A	9	1693		Journal	Article	19	CONVEX-POLYGON ESTIMATION FROM SUPPORT-LINE MEASUREMENTS AND APPLICATIONS TO TARGET RECONSTRUCTION FROM LASER-RADAR DATA	WOS:A1992JQ42200005
5853	NIKOUKHAH R	1992	IEEE T AUTOMAT CONTR	37	1325		Journal	Article	87	KALMAN FILTERING AND RICCATI-EQUATIONS FOR DESCRIPTOR SYSTEMS	WOS:A1992JP79100005
5854	CHIN TM	1992	SIGNAL PROCESS	28	311		Journal	Article; Proceedings Paper	14	SEQUENTIAL FILTERING FOR MULTIFRAME VISUAL RECONSTRUCTION	WOS:A1992JP63100007
5855	OZVEREN CM	1992	AUTOMATICA	28	565		Journal	Article	1	AGGREGATION AND MULTILEVEL CONTROL IN DISCRETE EVENT DYNAMIC-SYSTEMS	WOS:A1992HY81200010
5856	OZVEREN CM	1992	MATH CONTROL SIGNAL	5	365		Journal	Article	10	INVERTIBILITY OF DISCRETE-EVENT DYNAMIC-SYSTEMS	WOS:A1992JK90800002
5857	WILLSKY AS	1992	LECT NOTES COMPUT SC	653	331		Journal	Article	0	OPPORTUNITIES AND CHALLENGES IN SIGNAL-PROCESSING AND ANALYSIS	WOS:A1992LG00700021
5858	PRINCE JL	1991	CVGIP-GRAPH MODEL IM	53	413		Journal	Article	7	CONVEX SET RECONSTRUCTION USING PRIOR SHAPE INFORMATION	WOS:A1991GC12900002
5859	NIKOUKHAH R	1991	INT J CONTROL	54	635		Journal	Article	0	REACHABILITY, OBSERVABILITY, MINIMALITY, AND EXTENDIBILITY FOR 2-POINT BOUNDARY-VALUE DESCRIPTOR SYSTEMS	WOS:A1991GA24200009
5860	OZVEREN CM	1991	IEEE T AUTOMAT CONTR	36	925		Journal	Article	21	OUTPUT STABILIZABILITY OF DISCRETE-EVENT DYNAMIC-SYSTEMS	WOS:A1991FY32100003
5861	TEWFIK AH	1991	IEEE T INFORM THEORY	37	1055		Journal	Article	3	INTERNAL MODELS AND RECURSIVE ESTIMATION FOR 2-D ISOTROPIC RANDOM-FIELDS	WOS:A1991FT06500008
5862	OZVEREN CM	1991	J ACM	38	730		Journal	Article	43	STABILITY AND STABILIZABILITY OF DISCRETE EVENT DYNAMIC-SYSTEMS	WOS:A1991GC08100009
5863	NIKOUKHAH R	1991	SIAM J CONTROL OPTIM	29	420		Journal	Article	1	REALIZATION OF ACAUSAL WEIGHTING PATTERNS WITH BOUNDARY-VALUE DESCRIPTOR SYSTEMS	WOS:A1991EZ35100010
5864	DOERSCHUK PC	1991	J ELECTROCARDIOL	23	102		Journal	Article; Proceedings Paper	0	MODELING OF CARDIAC RHYTHMS - A SIGNAL-PROCESSING PERSPECTIVE	WOS:A1991FB30800020
5865	OZVEREN CM	1990	IEEE T AUTOMAT CONTR	35	797		Journal	Article	96	OBSERVABILITY OF DISCRETE EVENT DYNAMIC-SYSTEMS	WOS:A1990DJ16100004
5866	PRINCE JL	1990	OPT ENG	29	535		Journal	Article	16	CONSTRAINED SINOGRAM RESTORATION FOR LIMITED-ANGLE TOMOGRAPHY	WOS:A1990DH40200015
5867	PRINCE JL	1990	IEEE T PATTERN ANAL	12	377		Journal	Article	40	RECONSTRUCTING CONVEX-SETS FROM SUPPORT LINE MEASUREMENTS	WOS:A1990CV92900004
5868	LEVY BC	1990	P IEEE	78	627		Journal	Article	31	SOLUTION AND LINEAR-ESTIMATION OF 2-D NEAREST-NEIGHBOR MODELS	WOS:A1990DF24100006
5869	PRINCE JL	1990	LINEAR ALGEBRA APPL	130	151		Journal	Article	7	A GEOMETRIC PROJECTION-SPACE RECONSTRUCTION ALGORITHM	WOS:A1990DJ36000010
5870	TEWFIK AH	1990	SYST CONTROL LETT	14	253		Journal	Article	1	PARALLEL SMOOTHING	WOS:A1990CZ36000009
5871	DOERSCHUK PC	1990	INT J SYST SCI	21	257		Journal	Article	2	MODELING ELECTROCARDIOGRAMS USING INTERACTING MARKOV-CHAINS	WOS:A1990CU08400003
5872	DOERSCHUK PC	1990	INT J SYST SCI	21	285		Journal	Article	2	EVENT-BASED ESTIMATION OF INTERACTING MARKOV-CHAINS WITH APPLICATIONS TO ELECTROCARDIOGRAM ANALYSIS	WOS:A1990CU08400004
5873	OZVEREN CM	1990	LECT NOTES CONTR INF	144	947		Journal	Article; Proceedings Paper	0	AGGREGATION AND MULTILEVEL CONTROL IN DISCRETE-EVENT DYNAMIC-SYSTEMS	WOS:A1990LF39700093
5874	NIKOUKHAH R	1989	IEEE T AUTOMAT CONTR	34	1141		Journal	Article	9	STABILITY, STOCHASTIC STATIONARITY, AND GENERALIZED LYAPUNOV EQUATIONS FOR 2-POINT BOUNDARY-VALUE DESCRIPTOR SYSTEMS	WOS:A1989AX27600003
5875	CHOU KC	1989	SIGNAL PROCESS	18	291		Journal	Article	4	A MULTI-RESOLUTION, PROBABILISTIC APPROACH TO TWO-DIMENSIONAL INVERSE CONDUCTIVITY PROBLEMS	WOS:A1989CB73500006
5876	ROSSI DJ	1989	SIGNAL PROCESS	18	63		Journal	Article	6	OBJECT SHAPE ESTIMATION FROM TOMOGRAPHIC MEASUREMENTS - A PERFORMANCE ANALYSIS	WOS:A1989AN67300006
5877	BELLO MG	1989	INT J CONTROL	50	203		Journal	Article	5	CONSTRUCTION AND APPLICATIONS OF DISCRETE-TIME SMOOTHING ERROR MODELS	WOS:A1989AQ06600018
5878	CHIN TM	1989	COMPUT BIOMED RES	22	136		Journal	Article	5	STOCHASTIC PETRI NET MODELING OF WAVE SEQUENCES IN CARDIAC-ARRHYTHMIAS	WOS:A1989U224100003
5879	MASSOUMNIA MA	1989	IEEE T AUTOMAT CONTR	34	316		Journal	Note	196	FAILURE-DETECTION AND IDENTIFICATION	WOS:A1989T273600008
5880	NIKOUKHAH R	1989	CIRC SYST SIGNAL PR	8	25		Journal	Article	20	ESTIMATION FOR BOUNDARY-VALUE DESCRIPTOR SYSTEMS	WOS:A1989U858900003
