816	Imaging Science & Photographic Technology
816	Telecommunications
817	Engineering, Electrical & Electronic
818	Engineering, Electrical & Electronic
818	Telecommunications
819	Acoustics
819	Computer Science, Artificial Intelligence
819	Engineering, Electrical & Electronic
819	Imaging Science & Photographic Technology
820	Acoustics
820	Computer Science, Artificial Intelligence
820	Engineering, Electrical & Electronic
820	Imaging Science & Photographic Technology
821	Acoustics
821	Computer Science, Artificial Intelligence
821	Engineering, Electrical & Electronic
821	Imaging Science & Photographic Technology
822	Computer Science, Artificial Intelligence
822	Computer Science, Information Systems
822	Computer Science, Software Engineering
822	Imaging Science & Photographic Technology
822	Radiology, Nuclear Medicine & Medical Imaging
823	Computer Science, Artificial Intelligence
823	Computer Science, Information Systems
823	Computer Science, Software Engineering
823	Imaging Science & Photographic Technology
823	Radiology, Nuclear Medicine & Medical Imaging
824	Telecommunications
825	Computer Science, Artificial Intelligence
825	Engineering, Electrical & Electronic
825	Imaging Science & Photographic Technology
826	Computer Science, Information Systems
826	Engineering, Electrical & Electronic
827	Computer Science, Information Systems
827	Engineering, Electrical & Electronic
828	Engineering, Electrical & Electronic
829	Engineering, Electrical & Electronic
830	Computer Science, Information Systems
830	Imaging Science & Photographic Technology
831	Engineering, Electrical & Electronic
831	Remote Sensing
831	Optics
831	Telecommunications
832	Engineering, Electrical & Electronic
832	Remote Sensing
832	Telecommunications
833	Imaging Science & Photographic Technology
833	Telecommunications
834	Imaging Science & Photographic Technology
834	Telecommunications
835	Computer Science, Information Systems
835	Computer Science, Theory & Methods
835	Engineering, Electrical & Electronic
836	Computer Science, Information Systems
836	Computer Science, Theory & Methods
836	Engineering, Electrical & Electronic
837	Acoustics
837	Computer Science, Artificial Intelligence
837	Computer Science, Software Engineering
837	Engineering, Electrical & Electronic
837	Imaging Science & Photographic Technology
838	Engineering, Electrical & Electronic
838	Imaging Science & Photographic Technology
839	Computer Science, Artificial Intelligence
839	Computer Science, Software Engineering
839	Engineering, Biomedical
839	Engineering, Electrical & Electronic
839	Mathematical & Computational Biology
839	Nanoscience & Nanotechnology
839	Imaging Science & Photographic Technology
839	Telecommunications
840	Engineering, Electrical & Electronic
840	Telecommunications
841	Engineering, Electrical & Electronic
841	Telecommunications
842	Computer Science, Artificial Intelligence
842	Engineering, Electrical & Electronic
843	Computer Science, Artificial Intelligence
843	Engineering, Electrical & Electronic
844	Computer Science, Artificial Intelligence
844	Engineering, Electrical & Electronic
845	Engineering, Electrical & Electronic
846	Computer Science, Information Systems
846	Engineering, Electrical & Electronic
847	Engineering, Electrical & Electronic
848	Business
848	Economics
848	Engineering, Industrial
848	Management
848	Operations Research & Management Science
849	Engineering, Electrical & Electronic
850	Computer Science, Artificial Intelligence
850	Imaging Science & Photographic Technology
851	Computer Science, Artificial Intelligence
851	Engineering, Electrical & Electronic
851	Imaging Science & Photographic Technology
852	Computer Science, Artificial Intelligence
852	Engineering, Electrical & Electronic
852	Imaging Science & Photographic Technology
853	Computer Science, Interdisciplinary Applications
853	Engineering, Electrical & Electronic
853	Telecommunications
854	Engineering, Electrical & Electronic
854	Imaging Science & Photographic Technology
855	Computer Science, Theory & Methods
855	Engineering, Electrical & Electronic
856	Computer Science, Theory & Methods
856	Engineering, Electrical & Electronic
857	Computer Science, Theory & Methods
857	Engineering, Electrical & Electronic
858	Computer Science, Information Systems
858	Engineering, Electrical & Electronic
859	Engineering, Electrical & Electronic
860	Computer Science, Theory & Methods
860	Engineering, Electrical & Electronic
861	Engineering, Electrical & Electronic
861	Imaging Science & Photographic Technology
862	Computer Science, Hardware & Architecture
862	Computer Science, Theory & Methods
862	Telecommunications
863	Automation & Control Systems
863	Engineering, Electrical & Electronic
863	Nanoscience & Nanotechnology
864	Computer Science, Artificial Intelligence
864	Computer Science, Information Systems
864	Engineering, Electrical & Electronic
865	Computer Science, Artificial Intelligence
865	Computer Science, Information Systems
865	Engineering, Electrical & Electronic
866	Computer Science, Theory & Methods
866	Engineering, Electrical & Electronic
866	Telecommunications
867	Computer Science, Theory & Methods
867	Engineering, Electrical & Electronic
867	Telecommunications
868	Acoustics
868	Engineering, Electrical & Electronic
869	Acoustics
869	Engineering, Electrical & Electronic
870	Engineering, Electrical & Electronic
871	Computer Science, Artificial Intelligence
871	Engineering, Electrical & Electronic
872	Computer Science, Information Systems
872	Computer Science, Theory & Methods
873	Engineering, Electrical & Electronic
873	Telecommunications
874	Engineering, Electrical & Electronic
874	Imaging Science & Photographic Technology
875	Engineering, Electrical & Electronic
875	Imaging Science & Photographic Technology
876	Computer Science, Theory & Methods
876	Engineering, Electrical & Electronic
877	Computer Science, Theory & Methods
877	Engineering, Electrical & Electronic
878	Computer Science, Theory & Methods
878	Engineering, Electrical & Electronic
879	Computer Science, Theory & Methods
879	Engineering, Electrical & Electronic
880	Computer Science, Theory & Methods
880	Engineering, Electrical & Electronic
881	Computer Science, Theory & Methods
881	Engineering, Electrical & Electronic
882	Computer Science, Artificial Intelligence
882	Engineering, Electrical & Electronic
883	Engineering, Electrical & Electronic
884	Computer Science, Information Systems
884	Engineering, Electrical & Electronic
885	Computer Science, Information Systems
885	Engineering, Electrical & Electronic
886	Computer Science, Information Systems
886	Engineering, Electrical & Electronic
887	Engineering, Electrical & Electronic
887	Optics
888	Computer Science, Hardware & Architecture
888	Telecommunications
889	Computer Science, Hardware & Architecture
889	Telecommunications
890	Engineering, Electrical & Electronic
890	Telecommunications
891	Computer Science, Theory & Methods
891	Engineering, Electrical & Electronic
892	Computer Science, Theory & Methods
892	Engineering, Electrical & Electronic
893	Computer Science, Theory & Methods
893	Engineering, Electrical & Electronic
894	Computer Science, Theory & Methods
894	Engineering, Electrical & Electronic
895	Computer Science, Theory & Methods
895	Engineering, Electrical & Electronic
896	Computer Science, Information Systems
896	Engineering, Electrical & Electronic
897	Engineering, Electrical & Electronic
897	Telecommunications
898	Computer Science, Information Systems
898	Engineering, Electrical & Electronic
899	Engineering, Electrical & Electronic
900	Computer Science, Information Systems
900	Engineering, Electrical & Electronic
901	Computer Science, Artificial Intelligence
902	Computer Science, Information Systems
902	Engineering, Electrical & Electronic
903	Engineering, Electrical & Electronic
904	Computer Science, Information Systems
904	Engineering, Electrical & Electronic
905	Computer Science, Information Systems
905	Engineering, Electrical & Electronic
906	Acoustics
906	Engineering, Electrical & Electronic
907	Acoustics
907	Engineering, Electrical & Electronic
908	Engineering, Biomedical
908	Materials Science, Biomaterials
909	Computer Science, Artificial Intelligence
909	Engineering, Electrical & Electronic
910	Computer Science, Artificial Intelligence
910	Imaging Science & Photographic Technology
911	Computer Science, Artificial Intelligence
911	Computer Science, Software Engineering
911	Computer Science, Theory & Methods
911	Engineering, Electrical & Electronic
911	Optics
912	Optics
913	Biology
913	Computer Science, Interdisciplinary Applications
913	Engineering, Biomedical
913	Mathematical & Computational Biology
914	Automation & Control Systems
914	Engineering, Multidisciplinary
914	Engineering, Electrical & Electronic
914	Mathematics, Interdisciplinary Applications
915	Computer Science, Artificial Intelligence
915	Engineering, Electrical & Electronic
916	Acoustics
916	Engineering, Electrical & Electronic
917	Computer Science, Artificial Intelligence
918	Automation & Control Systems
918	Engineering, Multidisciplinary
918	Engineering, Electrical & Electronic
918	Mathematics, Interdisciplinary Applications
919	Computer Science, Artificial Intelligence
919	Engineering, Electrical & Electronic
920	Computer Science, Artificial Intelligence
920	Engineering, Electrical & Electronic
921	Computer Science, Artificial Intelligence
921	Engineering, Electrical & Electronic
922	Optics
923	Acoustics
923	Engineering, Electrical & Electronic
924	Engineering, Electrical & Electronic
925	Acoustics
925	Engineering, Electrical & Electronic
926	Acoustics
926	Engineering, Electrical & Electronic
927	Computer Science, Artificial Intelligence
927	Engineering, Electrical & Electronic
928	Computer Science, Artificial Intelligence
928	Engineering, Electrical & Electronic
929	Acoustics
929	Engineering, Electrical & Electronic
930	Engineering, Electrical & Electronic
931	Microscopy
932	Computer Science, Artificial Intelligence
932	Imaging Science & Photographic Technology
933	Engineering, Electrical & Electronic
934	Computer Science, Artificial Intelligence
934	Engineering, Electrical & Electronic
935	Computer Science, Artificial Intelligence
935	Engineering, Electrical & Electronic
936	Neurosciences
936	Ophthalmology
937	Computer Science, Cybernetics
937	Engineering, Electrical & Electronic
938	Microscopy
939	Engineering, Electrical & Electronic
939	Telecommunications
940	Peripheral Vascular Disease
941	Engineering, Electrical & Electronic
942	Computer Science, Software Engineering
943	Engineering, Electrical & Electronic
944	Chemistry, Analytical
945	Engineering, Electrical & Electronic
946	Computer Science, Information Systems
946	Engineering, Electrical & Electronic
947	Engineering, Electrical & Electronic
947	Telecommunications
948	Engineering, Electrical & Electronic
949	Computer Science, Artificial Intelligence
949	Engineering, Electrical & Electronic
950	Microscopy
951	Microscopy
952	Ophthalmology
953	Engineering, Electrical & Electronic
954	Engineering, Electrical & Electronic
955	Engineering, Electrical & Electronic
956	Engineering, Electrical & Electronic
957	Engineering, Electrical & Electronic
958	Microscopy
959	Computer Science, Artificial Intelligence
959	Engineering, Electrical & Electronic
960	Computer Science, Artificial Intelligence
960	Engineering, Electrical & Electronic
961	Optics
962	Biology
962	Physiology
963	Engineering, Electrical & Electronic
963	Optics
963	Imaging Science & Photographic Technology
964	Computer Science, Artificial Intelligence
964	Computer Science, Hardware & Architecture
964	Computer Science, Theory & Methods
964	Engineering, Electrical & Electronic
965	Computer Science, Artificial Intelligence
965	Engineering, Electrical & Electronic
966	Computer Science, Artificial Intelligence
966	Engineering, Electrical & Electronic
967	Acoustics
967	Engineering, Electrical & Electronic
968	Computer Science, Artificial Intelligence
968	Engineering, Electrical & Electronic
969	Engineering, Electrical & Electronic
970	Immunology
970	Surgery
970	Transplantation
971	Computer Science, Artificial Intelligence
971	Engineering, Electrical & Electronic
972	Engineering, Electrical & Electronic
973	Engineering, Electrical & Electronic
974	Computer Science, Artificial Intelligence
974	Engineering, Electrical & Electronic
975	Engineering, Electrical & Electronic
976	Computer Science, Information Systems
976	Computer Science, Software Engineering
977	Engineering, Electrical & Electronic
978	Engineering, Electrical & Electronic
979	Computer Science, Artificial Intelligence
979	Engineering, Electrical & Electronic
980	Engineering, Electrical & Electronic
981	Computer Science, Artificial Intelligence
981	Engineering, Electrical & Electronic
982	Computer Science, Artificial Intelligence
982	Engineering, Electrical & Electronic
983	Automation & Control Systems
983	Engineering, Electrical & Electronic
983	Robotics
984	Computer Science, Theory & Methods
984	Engineering, Electrical & Electronic
985	Computer Science, Artificial Intelligence
985	Engineering, Electrical & Electronic
986	Computer Science, Artificial Intelligence
986	Engineering, Electrical & Electronic
987	Computer Science, Artificial Intelligence
987	Engineering, Electrical & Electronic
988	Engineering, Electrical & Electronic
989	Computer Science, Artificial Intelligence
989	Engineering, Electrical & Electronic
990	Computer Science, Artificial Intelligence
990	Computer Science, Software Engineering
990	Computer Science, Theory & Methods
990	Engineering, Electrical & Electronic
990	Optics
991	Computer Science, Information Systems
991	Engineering, Electrical & Electronic
992	Computer Science, Artificial Intelligence
992	Engineering, Electrical & Electronic
992	Imaging Science & Photographic Technology
992	Radiology, Nuclear Medicine & Medical Imaging
993	Computer Science, Artificial Intelligence
993	Engineering, Electrical & Electronic
993	Imaging Science & Photographic Technology
993	Radiology, Nuclear Medicine & Medical Imaging
994	Computer Science, Information Systems
994	Computer Science, Theory & Methods
994	Engineering, Electrical & Electronic
994	Telecommunications
995	Computer Science, Artificial Intelligence
995	Engineering, Electrical & Electronic
995	Imaging Science & Photographic Technology
995	Radiology, Nuclear Medicine & Medical Imaging
996	Computer Science, Artificial Intelligence
996	Engineering, Electrical & Electronic
997	Computer Science, Artificial Intelligence
997	Engineering, Electrical & Electronic
998	Computer Science, Artificial Intelligence
998	Engineering, Electrical & Electronic
999	Engineering, Electrical & Electronic
1000	Computer Science, Artificial Intelligence
1000	Engineering, Electrical & Electronic
1001	Computer Science, Software Engineering
1001	Computer Science, Theory & Methods
1001	Engineering, Electrical & Electronic
1002	Computer Science, Software Engineering
1002	Computer Science, Theory & Methods
1002	Engineering, Electrical & Electronic
1003	Computer Science, Software Engineering
1003	Computer Science, Theory & Methods
1003	Engineering, Electrical & Electronic
1004	Computer Science, Software Engineering
1004	Computer Science, Theory & Methods
1004	Engineering, Electrical & Electronic
1004	Optics
1005	Acoustics
1005	Computer Science, Artificial Intelligence
1005	Computer Science, Theory & Methods
1005	Engineering, Electrical & Electronic
1006	Acoustics
1006	Computer Science, Artificial Intelligence
1006	Computer Science, Theory & Methods
1006	Engineering, Electrical & Electronic
1007	Acoustics
1007	Computer Science, Artificial Intelligence
1007	Computer Science, Theory & Methods
1007	Engineering, Electrical & Electronic
1008	Acoustics
1008	Computer Science, Artificial Intelligence
1008	Computer Science, Theory & Methods
1008	Engineering, Electrical & Electronic
1009	Acoustics
1009	Computer Science, Artificial Intelligence
1009	Computer Science, Theory & Methods
1009	Engineering, Electrical & Electronic
1010	Acoustics
1010	Computer Science, Artificial Intelligence
1010	Computer Science, Theory & Methods
1010	Engineering, Electrical & Electronic
1011	Computer Science, Artificial Intelligence
1011	Engineering, Electrical & Electronic
1012	Computer Science, Artificial Intelligence
1012	Engineering, Electrical & Electronic
1013	Computer Science, Artificial Intelligence
1013	Engineering, Electrical & Electronic
1014	Computer Science, Artificial Intelligence
1014	Engineering, Electrical & Electronic
1015	Computer Science, Artificial Intelligence
1015	Engineering, Electrical & Electronic
1016	Computer Science, Artificial Intelligence
1016	Engineering, Electrical & Electronic
1017	Computer Science, Information Systems
1017	Computer Science, Software Engineering
1017	Engineering, Electrical & Electronic
1018	Computer Science, Artificial Intelligence
1018	Computer Science, Information Systems
1018	Computer Science, Software Engineering
1019	Computer Science, Artificial Intelligence
1019	Computer Science, Information Systems
1019	Computer Science, Software Engineering
1020	Computer Science, Software Engineering
1020	Engineering, Electrical & Electronic
1020	Optics
1020	Imaging Science & Photographic Technology
1021	Imaging Science & Photographic Technology
1022	Computer Science, Information Systems
1022	Computer Science, Software Engineering
1022	Engineering, Electrical & Electronic
1022	Telecommunications
1023	Computer Science, Artificial Intelligence
1023	Engineering, Biomedical
1023	Instruments & Instrumentation
1023	Radiology, Nuclear Medicine & Medical Imaging
1024	Computer Science, Information Systems
1024	Computer Science, Software Engineering
1024	Engineering, Electrical & Electronic
1025	Computer Science, Information Systems
1025	Computer Science, Software Engineering
1025	Engineering, Electrical & Electronic
1026	Acoustics
1026	Computer Science, Artificial Intelligence
1026	Engineering, Electrical & Electronic
1026	Imaging Science & Photographic Technology
1027	Acoustics
1027	Computer Science, Artificial Intelligence
1027	Engineering, Electrical & Electronic
1027	Imaging Science & Photographic Technology
1028	Acoustics
1028	Computer Science, Artificial Intelligence
1028	Engineering, Electrical & Electronic
1028	Imaging Science & Photographic Technology
1029	Computer Science, Artificial Intelligence
1029	Computer Science, Information Systems
1029	Computer Science, Software Engineering
1030	Computer Science, Artificial Intelligence
1030	Engineering, Electrical & Electronic
1031	Engineering, Electrical & Electronic
1032	Computer Science, Information Systems
1032	Computer Science, Software Engineering
1032	Telecommunications
1033	Computer Science, Interdisciplinary Applications
1033	Engineering, Biomedical
1033	Engineering, Electrical & Electronic
1033	Imaging Science & Photographic Technology
1033	Radiology, Nuclear Medicine & Medical Imaging
1034	Engineering, Electrical & Electronic
1035	Engineering, Electrical & Electronic
1036	Optics
1037	Education, Scientific Disciplines
1037	Engineering, Electrical & Electronic
1038	Engineering, Electrical & Electronic
1039	Cardiac & Cardiovascular Systems
1039	Computer Science, Interdisciplinary Applications
1039	Engineering, Biomedical
1039	Medicine, Research & Experimental
1039	Neurosciences
1039	Radiology, Nuclear Medicine & Medical Imaging
1040	Computer Science, Artificial Intelligence
1040	Imaging Science & Photographic Technology
1041	Computer Science, Artificial Intelligence
1041	Imaging Science & Photographic Technology
1042	Computer Science, Artificial Intelligence
1042	Computer Science, Information Systems
1042	Computer Science, Software Engineering
1042	Engineering, Electrical & Electronic
1042	Telecommunications
1043	Computer Science, Artificial Intelligence
1043	Computer Science, Information Systems
1043	Computer Science, Software Engineering
1043	Engineering, Electrical & Electronic
1043	Telecommunications
1044	Cardiac & Cardiovascular Systems
1044	Computer Science, Interdisciplinary Applications
1044	Engineering, Biomedical
1044	Medicine, Research & Experimental
1044	Neurosciences
1044	Radiology, Nuclear Medicine & Medical Imaging
1045	Engineering, Electrical & Electronic
1046	Computer Science, Artificial Intelligence
1046	Engineering, Electrical & Electronic
1047	Computer Science, Artificial Intelligence
1047	Computer Science, Software Engineering
1047	Computer Science, Theory & Methods
1048	Computer Science, Information Systems
1048	Engineering, Electrical & Electronic
1049	Automation & Control Systems
1049	Computer Science, Artificial Intelligence
1049	Computer Science, Information Systems
1049	Computer Science, Interdisciplinary Applications
1049	Telecommunications
1050	Engineering, Electrical & Electronic
1050	Imaging Science & Photographic Technology
1050	Telecommunications
1051	Computer Science, Artificial Intelligence
1051	Engineering, Electrical & Electronic
1051	Imaging Science & Photographic Technology
1052	Computer Science, Interdisciplinary Applications
1052	Engineering, Multidisciplinary
1052	Engineering, Biomedical
1052	Medicine, Research & Experimental
1052	Neurosciences
1052	Radiology, Nuclear Medicine & Medical Imaging
1053	Engineering, Electrical & Electronic
1054	Computer Science, Artificial Intelligence
1054	Engineering, Electrical & Electronic
1055	Psychology
1055	Psychology, Experimental
1056	Computer Science, Artificial Intelligence
1056	Imaging Science & Photographic Technology
1057	Computer Science, Artificial Intelligence
1057	Engineering, Electrical & Electronic
1058	Imaging Science & Photographic Technology
1058	Radiology, Nuclear Medicine & Medical Imaging
1059	Imaging Science & Photographic Technology
1059	Radiology, Nuclear Medicine & Medical Imaging
1060	Engineering, Electrical & Electronic
1060	Imaging Science & Photographic Technology
1060	Telecommunications
1061	Engineering, Electrical & Electronic
1061	Imaging Science & Photographic Technology
1061	Telecommunications
1062	Computer Science, Artificial Intelligence
1062	Engineering, Electrical & Electronic
1063	Computer Science, Artificial Intelligence
1063	Imaging Science & Photographic Technology
1064	Computer Science, Artificial Intelligence
1064	Imaging Science & Photographic Technology
1065	Computer Science, Artificial Intelligence
1065	Imaging Science & Photographic Technology
1066	Computer Science, Information Systems
1066	Computer Science, Software Engineering
1067	Clinical Neurology
1067	Orthopedics
1068	Computer Science, Artificial Intelligence
1068	Engineering, Electrical & Electronic
1069	Computer Science, Artificial Intelligence
1069	Engineering, Electrical & Electronic
1070	Optics
1071	Computer Science, Artificial Intelligence
1071	Engineering, Electrical & Electronic
1072	Computer Science, Artificial Intelligence
1072	Engineering, Electrical & Electronic
1073	Computer Science, Interdisciplinary Applications
1073	Engineering, Biomedical
1073	Engineering, Electrical & Electronic
1073	Imaging Science & Photographic Technology
1073	Radiology, Nuclear Medicine & Medical Imaging
1074	Computer Science, Information Systems
1074	Computer Science, Software Engineering
1075	Engineering, Biomedical
1076	Ophthalmology
1077	Computer Science, Artificial Intelligence
1077	Imaging Science & Photographic Technology
1078	Imaging Science & Photographic Technology
1078	Radiology, Nuclear Medicine & Medical Imaging
1079	Engineering, Biomedical
1079	Engineering, Electrical & Electronic
1079	Imaging Science & Photographic Technology
1080	Engineering, Electrical & Electronic
1080	Telecommunications
1081	Acoustics
1081	Computer Science, Artificial Intelligence
1081	Engineering, Electrical & Electronic
1081	Imaging Science & Photographic Technology
1082	Acoustics
1082	Computer Science, Artificial Intelligence
1082	Engineering, Electrical & Electronic
1082	Imaging Science & Photographic Technology
1083	Computer Science, Artificial Intelligence
1083	Computer Science, Information Systems
1083	Computer Science, Software Engineering
1083	Imaging Science & Photographic Technology
1083	Radiology, Nuclear Medicine & Medical Imaging
1084	Computer Science, Artificial Intelligence
1084	Computer Science, Information Systems
1084	Computer Science, Software Engineering
1084	Imaging Science & Photographic Technology
1084	Radiology, Nuclear Medicine & Medical Imaging
1085	Computer Science, Artificial Intelligence
1085	Computer Science, Information Systems
1085	Computer Science, Software Engineering
1085	Imaging Science & Photographic Technology
1085	Radiology, Nuclear Medicine & Medical Imaging
1086	Computer Science, Artificial Intelligence
1086	Computer Science, Information Systems
1086	Computer Science, Software Engineering
1086	Imaging Science & Photographic Technology
1086	Radiology, Nuclear Medicine & Medical Imaging
1087	Imaging Science & Photographic Technology
1088	Computer Science, Artificial Intelligence
1088	Engineering, Electrical & Electronic
1089	Computer Science, Artificial Intelligence
1089	Engineering, Electrical & Electronic
1090	Computer Science, Artificial Intelligence
1090	Engineering, Electrical & Electronic
1091	Computer Science, Artificial Intelligence
1091	Engineering, Electrical & Electronic
1092	Computer Science, Artificial Intelligence
1092	Engineering, Electrical & Electronic
1093	Computer Science, Artificial Intelligence
1093	Imaging Science & Photographic Technology
1094	Ophthalmology
1095	Psychology
1095	Psychology, Experimental
1096	Computer Science, Software Engineering
1096	Mathematical & Computational Biology
1096	Remote Sensing
1096	Imaging Science & Photographic Technology
1097	Acoustics
1097	Engineering, Electrical & Electronic
1097	Imaging Science & Photographic Technology
1098	Acoustics
1098	Computer Science, Artificial Intelligence
1098	Computer Science, Software Engineering
1098	Engineering, Electrical & Electronic
1098	Imaging Science & Photographic Technology
1099	Engineering, Electrical & Electronic
1099	Imaging Science & Photographic Technology
1100	Engineering, Electrical & Electronic
1100	Imaging Science & Photographic Technology
1101	Engineering, Electrical & Electronic
1101	Imaging Science & Photographic Technology
1102	Engineering, Electrical & Electronic
1102	Imaging Science & Photographic Technology
1103	Computer Science, Artificial Intelligence
1103	Engineering, Electrical & Electronic
1104	Computer Science, Artificial Intelligence
1104	Engineering, Electrical & Electronic
1105	Neurosciences
1105	Ophthalmology
1106	Computer Science, Information Systems
1106	Computer Science, Theory & Methods
1106	Engineering, Electrical & Electronic
1107	Ophthalmology
1108	Computer Science, Artificial Intelligence
1108	Engineering, Electrical & Electronic
1108	Imaging Science & Photographic Technology
1109	Computer Science, Artificial Intelligence
1109	Engineering, Electrical & Electronic
1109	Imaging Science & Photographic Technology
1110	Computer Science, Artificial Intelligence
1110	Engineering, Electrical & Electronic
1110	Imaging Science & Photographic Technology
1111	Computer Science, Artificial Intelligence
1111	Engineering, Electrical & Electronic
1111	Imaging Science & Photographic Technology
1112	Computer Science, Hardware & Architecture
1112	Engineering, Electrical & Electronic
1112	Telecommunications
1113	Acoustics
1113	Computer Science, Artificial Intelligence
1113	Computer Science, Cybernetics
1113	Engineering, Biomedical
1113	Engineering, Electrical & Electronic
1113	Mathematical & Computational Biology
1113	Imaging Science & Photographic Technology
1113	Radiology, Nuclear Medicine & Medical Imaging
1113	Telecommunications
1114	Acoustics
1114	Computer Science, Artificial Intelligence
1114	Computer Science, Cybernetics
1114	Engineering, Biomedical
1114	Engineering, Electrical & Electronic
1114	Mathematical & Computational Biology
1114	Imaging Science & Photographic Technology
1114	Radiology, Nuclear Medicine & Medical Imaging
1114	Telecommunications
1115	Engineering, Electrical & Electronic
1115	Imaging Science & Photographic Technology
1116	Engineering, Electrical & Electronic
1116	Imaging Science & Photographic Technology
1117	Engineering, Electrical & Electronic
1117	Mathematical & Computational Biology
1118	Computer Science, Artificial Intelligence
1118	Engineering, Electrical & Electronic
1118	Remote Sensing
1118	Imaging Science & Photographic Technology
1118	Radiology, Nuclear Medicine & Medical Imaging
1119	Computer Science, Artificial Intelligence
1119	Engineering, Electrical & Electronic
1119	Remote Sensing
1119	Imaging Science & Photographic Technology
1119	Radiology, Nuclear Medicine & Medical Imaging
1120	Computer Science, Artificial Intelligence
1120	Engineering, Electrical & Electronic
1120	Remote Sensing
1120	Imaging Science & Photographic Technology
1120	Radiology, Nuclear Medicine & Medical Imaging
1121	Computer Science, Artificial Intelligence
1121	Engineering, Electrical & Electronic
1121	Remote Sensing
1121	Imaging Science & Photographic Technology
1121	Radiology, Nuclear Medicine & Medical Imaging
1122	Computer Science, Artificial Intelligence
1122	Engineering, Electrical & Electronic
1123	Radiology, Nuclear Medicine & Medical Imaging
1124	Computer Science, Artificial Intelligence
1124	Engineering, Electrical & Electronic
1125	Radiology, Nuclear Medicine & Medical Imaging
1126	Computer Science, Artificial Intelligence
1126	Engineering, Electrical & Electronic
1127	Computer Science, Interdisciplinary Applications
1127	Engineering, Biomedical
1127	Engineering, Electrical & Electronic
1127	Imaging Science & Photographic Technology
1127	Radiology, Nuclear Medicine & Medical Imaging
1128	Computer Science, Artificial Intelligence
1128	Engineering, Electrical & Electronic
1129	Computer Science, Artificial Intelligence
1129	Engineering, Electrical & Electronic
1130	Chemistry, Applied
1130	Engineering, Electrical & Electronic
1130	Nanoscience & Nanotechnology
1130	Optics
1130	Physics, Applied
1131	Engineering, Electrical & Electronic
1132	Computer Science, Artificial Intelligence
1132	Engineering, Electrical & Electronic
1133	Computer Science, Interdisciplinary Applications
1133	Engineering, Biomedical
1133	Engineering, Electrical & Electronic
1133	Imaging Science & Photographic Technology
1133	Radiology, Nuclear Medicine & Medical Imaging
1134	Psychology
1134	Psychology, Experimental
1135	Computer Science, Information Systems
1135	Computer Science, Theory & Methods
1135	Engineering, Electrical & Electronic
1136	Computer Science, Information Systems
1136	Computer Science, Theory & Methods
1136	Engineering, Electrical & Electronic
1137	Biophysics
1137	Psychology
1137	Psychology, Multidisciplinary
1138	Neurosciences
1138	Ophthalmology
1139	Computer Science, Artificial Intelligence
1139	Computer Science, Information Systems
1139	Engineering, Electrical & Electronic
1140	Computer Science, Artificial Intelligence
1140	Computer Science, Information Systems
1140	Engineering, Electrical & Electronic
1141	Computer Science, Artificial Intelligence
1141	Engineering, Electrical & Electronic
1141	Telecommunications
1142	Acoustics
1142	Engineering, Electrical & Electronic
1143	Engineering, Electrical & Electronic
1144	Computer Science, Information Systems
1144	Computer Science, Interdisciplinary Applications
1144	Mathematical & Computational Biology
1144	Medical Informatics
1145	Computer Science, Information Systems
1145	Computer Science, Software Engineering
1145	Telecommunications
1146	Computer Science, Artificial Intelligence
1146	Engineering, Electrical & Electronic
1147	Computer Science, Artificial Intelligence
1148	Computer Science, Artificial Intelligence
1148	Optics
1148	Imaging Science & Photographic Technology
1149	Computer Science, Artificial Intelligence
1149	Optics
1149	Imaging Science & Photographic Technology
1150	Optics
1150	Imaging Science & Photographic Technology
1151	Engineering, Electrical & Electronic
1151	Optics
1151	Imaging Science & Photographic Technology
1152	Ophthalmology
1153	Acoustics
1153	Computer Science, Theory & Methods
1153	Engineering, Electrical & Electronic
1154	Acoustics
1154	Computer Science, Theory & Methods
1154	Engineering, Electrical & Electronic
1155	Engineering, Electrical & Electronic
1155	Imaging Science & Photographic Technology
1156	Engineering, Electrical & Electronic
1156	Imaging Science & Photographic Technology
1157	Engineering, Electrical & Electronic
1157	Imaging Science & Photographic Technology
1158	Engineering, Electrical & Electronic
1158	Imaging Science & Photographic Technology
1159	Engineering, Electrical & Electronic
1159	Imaging Science & Photographic Technology
1160	Computer Science, Artificial Intelligence
1160	Engineering, Electrical & Electronic
1161	Computer Science, Artificial Intelligence
1161	Engineering, Electrical & Electronic
1162	Computer Science, Artificial Intelligence
1162	Engineering, Electrical & Electronic
1163	Engineering, Electrical & Electronic
1164	Engineering, Electrical & Electronic
1164	Optics
1164	Imaging Science & Photographic Technology
1165	Engineering, Electrical & Electronic
1166	Engineering, Electrical & Electronic
1167	Computer Science, Artificial Intelligence
1167	Engineering, Electrical & Electronic
1168	Engineering, Electrical & Electronic
1169	Engineering, Electrical & Electronic
1170	Engineering, Electrical & Electronic
1171	Computer Science, Interdisciplinary Applications
1171	Engineering, Biomedical
1171	Engineering, Electrical & Electronic
1171	Imaging Science & Photographic Technology
1171	Radiology, Nuclear Medicine & Medical Imaging
1172	Engineering, Electrical & Electronic
1173	Engineering, Electrical & Electronic
1174	Computer Science, Artificial Intelligence
1175	Radiology, Nuclear Medicine & Medical Imaging
1176	Engineering, Electrical & Electronic
1176	Imaging Science & Photographic Technology
1177	Optics
1177	Imaging Science & Photographic Technology
1178	Computer Science, Artificial Intelligence
1178	Engineering, Electrical & Electronic
